number,name,position,height,weight,birth_date,experience,college,team
8,Dwight Powell,PF,6-11,240,"July 20, 1991",R,Stanford University,DALLAS MAVERICKS
9,Rajon Rondo,PG,6-1,186,"February 22, 1986",8,University of Kentucky,DALLAS MAVERICKS
4,Greg Smith,PF,6-10,250,"January 8, 1991",3,"California State University, Fresno",DALLAS MAVERICKS
1,Amar'e Stoudemire,PF,6-10,245,"November 16, 1982",12,,DALLAS MAVERICKS
3,Charlie Villanueva,PF,6-11,232,"August 24, 1984",9,University of Connecticut,DALLAS MAVERICKS
34,Brandan Wright,PF,6-10,210,"October 5, 1987",6,University of North Carolina,DALLAS MAVERICKS
42,Alexis Ajinca,C,7-2,248,"May 6, 1988",4,,NEW ORLEANS PELICANS
33,Ryan Anderson,PF,6-10,240,"May 6, 1988",6,University of California,NEW ORLEANS PELICANS
3,Omer Asik,C,7-0,255,"July 4, 1986",4,,NEW ORLEANS PELICANS
8,Luke Babbitt,SF,6-9,225,"June 20, 1989",4,"University of Nevada, Reno",NEW ORLEANS PELICANS
30,Norris Cole,PG,6-2,175,"October 13, 1988",3,Cleveland State University,NEW ORLEANS PELICANS
0,Dante Cunningham,PF,6-8,230,"April 22, 1987",5,Villanova University,NEW ORLEANS PELICANS
23,Anthony Davis,PF,6-10,253,"March 11, 1993",2,University of Kentucky,NEW ORLEANS PELICANS
16,Toney Douglas,SG,6-2,195,"March 16, 1986",5,"Auburn University, Florida State University",NEW ORLEANS PELICANS
1,Tyreke Evans,SG,6-6,220,"September 19, 1989",5,University of Memphis,NEW ORLEANS PELICANS
32,Jimmer Fredette,PG,6-2,195,"February 25, 1989",3,Brigham Young University,NEW ORLEANS PELICANS
10,Eric Gordon,SG,6-4,215,"December 25, 1988",6,Indiana University,NEW ORLEANS PELICANS
11,Jrue Holiday,PG,6-4,205,"June 12, 1990",5,"University of California, Los Angeles",NEW ORLEANS PELICANS
24,Gal Mekel,PG,6-3,191,"March 4, 1988",1,Wichita State University,NEW ORLEANS PELICANS
2,Darius Miller,SF,6-8,225,"March 21, 1990",2,University of Kentucky,NEW ORLEANS PELICANS
20,Quincy Pondexter,SF,6-7,230,"March 10, 1988",4,University of Washington,NEW ORLEANS PELICANS
25,Austin Rivers,SG,6-4,200,"August 1, 1992",2,Duke University,NEW ORLEANS PELICANS
15,John Salmons,SF,6-7,210,"December 12, 1979",12,University of Miami,NEW ORLEANS PELICANS
9,Russ Smith,PG,6-0,165,"April 19, 1991",R,University of Louisville,NEW ORLEANS PELICANS
2,Elliot Williams,SG,6-5,190,"June 20, 1989",2,"Duke University, University of Memphis",NEW ORLEANS PELICANS
5,Jeff Withey,C,7-0,231,"March 7, 1990",1,University of Kansas,NEW ORLEANS PELICANS
4,Nate Wolters,PG,6-4,190,"May 15, 1991",1,South Dakota State University,NEW ORLEANS PELICANS
5,Bruno Caboclo,SF,6-9,218,"September 21, 1995",R,,TORONTO RAPTORS
10,DeMar DeRozan,SG,6-7,220,"August 7, 1989",5,University of Southern California,TORONTO RAPTORS
2,Landry Fields,SF,6-7,210,"June 27, 1988",4,Stanford University,TORONTO RAPTORS
50,Tyler Hansbrough,PF,6-9,250,"November 3, 1985",5,University of North Carolina,TORONTO RAPTORS
44,Chuck Hayes,C,6-6,240,"June 11, 1983",9,University of Kentucky,TORONTO RAPTORS
15,Amir Johnson,PF,6-9,240,"May 1, 1987",9,,TORONTO RAPTORS
3,James Johnson,PF,6-8,240,"February 20, 1987",5,Wake Forest University,TORONTO RAPTORS
7,Kyle Lowry,PG,6-1,196,"March 25, 1986",8,Villanova University,TORONTO RAPTORS
92,Lucas Nogueira,C,7-0,241,"July 26, 1992",R,,TORONTO RAPTORS
54,Patrick Patterson,PF,6-9,230,"March 14, 1989",4,University of Kentucky,TORONTO RAPTORS
31,Terrence Ross,SF,6-7,206,"February 5, 1991",2,University of Washington,TORONTO RAPTORS
34,Greg Stiemsma,C,6-11,260,"September 26, 1985",3,University of Wisconsin,TORONTO RAPTORS
17,Jonas Valanciunas,C,7-0,265,"May 6, 1992",2,,TORONTO RAPTORS
21,Greivis Vasquez,PG,6-6,217,"January 16, 1987",4,University of Maryland,TORONTO RAPTORS
23,Lou Williams,SG,6-1,175,"October 27, 1986",9,,TORONTO RAPTORS
30,Brandon Bass,PF,6-8,250,"April 30, 1985",9,Louisiana State University,BOSTON CELTICS
0,Avery Bradley,SG,6-2,180,"November 26, 1990",4,University of Texas at Austin,BOSTON CELTICS
99,Jae Crowder,SF,6-6,235,"July 6, 1990",2,Marquette University,BOSTON CELTICS
70,Luigi Datome,SF,6-8,215,"November 27, 1987",1,,BOSTON CELTICS
8,Jeff Green,SF,6-9,235,"August 28, 1986",6,Georgetown University,BOSTON CELTICS
8,Jonas Jerebko,PF,6-10,231,"March 2, 1987",4,,BOSTON CELTICS
28,Jameer Nelson,PG,6-0,190,"February 9, 1982",10,Saint Joseph's University,BOSTON CELTICS
41,Kelly Olynyk,C,7-0,240,"April 19, 1991",1,Gonzaga University,BOSTON CELTICS
12,Dwight Powell,PF,6-11,240,"July 20, 1991",R,Stanford University,BOSTON CELTICS
26,Phil Pressey,PG,5-11,175,"February 17, 1991",1,University of Missouri,BOSTON CELTICS
12,Tayshaun Prince,SF,6-9,212,"February 28, 1980",12,University of Kentucky,BOSTON CELTICS
42,Shavlik Randolph,PF,6-10,240,"November 24, 1983",7,Duke University,BOSTON CELTICS
9,Rajon Rondo,PG,6-1,186,"February 22, 1986",8,University of Kentucky,BOSTON CELTICS
36,Marcus Smart,PG,6-4,220,"March 6, 1994",R,Oklahoma State University,BOSTON CELTICS
7,Jared Sullinger,PF,6-9,260,"March 4, 1992",2,Ohio State University,BOSTON CELTICS
4,Isaiah Thomas,PG,5-9,185,"February 7, 1989",3,University of Washington,BOSTON CELTICS
4,Marcus Thornton,SG,6-4,205,"June 5, 1987",5,Louisiana State University,BOSTON CELTICS
11,Evan Turner,SG,6-7,220,"October 27, 1988",4,Ohio State University,BOSTON CELTICS
45,Gerald Wallace,SF,6-7,215,"July 23, 1982",13,University of Alabama,BOSTON CELTICS
12,Brandan Wright,PF,6-10,210,"October 5, 1987",6,University of North Carolina,BOSTON CELTICS
13,James Young,SG,6-6,215,"August 16, 1995",R,University of Kentucky,BOSTON CELTICS
44,Tyler Zeller,C,7-0,253,"January 17, 1990",2,University of North Carolina,BOSTON CELTICS
6,Alan Anderson,SG,6-6,220,"October 16, 1982",5,Michigan State University,BROOKLYN NETS
44,Bojan Bogdanovic,SF,6-8,216,"April 18, 1989",R,,BROOKLYN NETS
22,Markel Brown,SG,6-3,190,"January 29, 1992",R,Oklahoma State University,BROOKLYN NETS
55,Earl Clark,PF,6-10,225,"January 17, 1988",5,University of Louisville,BROOKLYN NETS
20,Brandon Davies,PF,6-10,240,"July 25, 1991",1,Brigham Young University,BROOKLYN NETS
2,Kevin Garnett,PF,6-11,240,"May 19, 1976",19,,BROOKLYN NETS
13,Jorge Gutierrez,PG,6-3,191,"December 27, 1988",1,University of California,BROOKLYN NETS
0,Jarrett Jack,PG,6-3,200,"October 28, 1983",9,Georgia Institute of Technology,BROOKLYN NETS
21,Cory Jefferson,PF,6-9,218,"December 26, 1990",R,Baylor University,BROOKLYN NETS
7,Joe Johnson,SG,6-7,240,"June 29, 1981",13,University of Arkansas,BROOKLYN NETS
9,Jerome Jordan,C,7-0,253,"September 29, 1986",1,University of Tulsa,BROOKLYN NETS
10,Sergey Karasev,SG,6-7,208,"October 26, 1993",1,,BROOKLYN NETS
47,Andrei Kirilenko,SF,6-9,220,"February 18, 1981",12,,BROOKLYN NETS
11,Brook Lopez,C,7-0,270,"April 1, 1988",6,Stanford University,BROOKLYN NETS
14,Darius Morris,PG,6-4,190,"January 3, 1991",3,University of Michigan,BROOKLYN NETS
1,Mason Plumlee,C,6-11,235,"March 5, 1990",1,Duke University,BROOKLYN NETS
33,Mirza Teletovic,PF,6-9,242,"September 18, 1985",2,,BROOKLYN NETS
8,Deron Williams,PG,6-3,200,"June 26, 1984",9,University of Illinois at Urbana-Champaign,BROOKLYN NETS
30,Thaddeus Young,PF,6-8,221,"June 21, 1988",7,Georgia Institute of Technology,BROOKLYN NETS
19,Furkan Aldemir,PF,6-10,240,"August 9, 1991",R,,PHILADELPHIA 76ERS
0,Isaiah Canaan,PG,6-0,201,"May 21, 1991",1,Murray State University,PHILADELPHIA 76ERS
1,Michael Carter-Williams,PG,6-6,190,"October 10, 1991",1,Syracuse University,PHILADELPHIA 76ERS
33,Robert Covington,SF,6-9,225,"December 14, 1990",1,Tennessee State University,PHILADELPHIA 76ERS
0,Brandon Davies,PF,6-10,240,"July 25, 1991",1,Brigham Young University,PHILADELPHIA 76ERS
7,Larry Drew,PG,6-2,180,"March 5, 1990",R,"University of North Carolina, University of California, Los Angeles",PHILADELPHIA 76ERS
20,Tim Frazier,PG,6-1,170,"November 1, 1990",R,Pennsylvania State University,PHILADELPHIA 76ERS
30,Drew Gordon,PF,6-9,245,"July 12, 1990",R,"University of California, Los Angeles, University of New Mexico",PHILADELPHIA 76ERS
39,Jerami Grant,SF,6-9,220,"March 12, 1994",R,Syracuse University,PHILADELPHIA 76ERS
16,Chris Johnson,SF,6-6,206,"April 29, 1990",2,University of Dayton,PHILADELPHIA 76ERS
11,Malcolm Lee,SG,6-5,200,"May 22, 1990",2,"University of California, Los Angeles",PHILADELPHIA 76ERS
12,Luc Mbah a Moute,PF,6-8,230,"September 9, 1986",6,"University of California, Los Angeles",PHILADELPHIA 76ERS
14,K.J. McDaniels,SG,6-6,205,"February 9, 1993",R,Clemson University,PHILADELPHIA 76ERS
1,JaVale McGee,C,7-0,270,"January 19, 1988",6,"University of Nevada, Reno",PHILADELPHIA 76ERS
4,Nerlens Noel,C,6-11,220,"April 10, 1994",R,University of Kentucky,PHILADELPHIA 76ERS
23,Jason Richardson,SG,6-6,220,"January 20, 1981",12,Michigan State University,PHILADELPHIA 76ERS
1,Glenn Robinson,SF,6-6,222,"January 8, 1994",R,University of Michigan,PHILADELPHIA 76ERS
41,Thomas Robinson,PF,6-10,237,"March 17, 1991",2,University of Kansas,PHILADELPHIA 76ERS
9,JaKarr Sampson,SF,6-9,214,"March 20, 1993",R,St. John's University,PHILADELPHIA 76ERS
88,Alexey Shved,SG,6-6,190,"December 16, 1988",2,,PHILADELPHIA 76ERS
35,Henry Sims,C,6-10,248,"March 27, 1990",2,Georgetown University,PHILADELPHIA 76ERS
5,Ish Smith,PG,6-0,175,"July 5, 1988",4,Wake Forest University,PHILADELPHIA 76ERS
11,Malcolm Thomas,PF,6-9,225,"November 8, 1988",3,"Pepperdine University, San Diego State University",PHILADELPHIA 76ERS
31,Hollis Thompson,SG,6-8,206,"April 3, 1991",1,Georgetown University,PHILADELPHIA 76ERS
8,Tony Wroten,PG,6-6,205,"April 13, 1993",2,University of Washington,PHILADELPHIA 76ERS
4,Quincy Acy,PF,6-7,240,"October 6, 1990",2,Baylor University,NEW YORK KNICKS
45,Cole Aldrich,C,6-11,250,"October 31, 1988",4,University of Kansas,NEW YORK KNICKS
21,Lou Amundson,PF,6-9,220,"December 7, 1982",8,"University of Nevada, Las Vegas",NEW YORK KNICKS
7,Carmelo Anthony,SF,6-8,240,"May 29, 1984",11,Syracuse University,NEW YORK KNICKS
77,Andrea Bargnani,C,7-0,245,"October 26, 1985",8,,NEW YORK KNICKS
3,Jose Calderon,PG,6-3,200,"September 28, 1981",9,,NEW YORK KNICKS
11,Samuel Dalembert,C,6-11,255,"May 10, 1981",12,Seton Hall University,NEW YORK KNICKS
17,Cleanthony Early,SF,6-8,210,"April 17, 1991",R,Wichita State University,NEW YORK KNICKS
2,Langston Galloway,PG,6-2,200,"December 9, 1991",R,Saint Joseph's University,NEW YORK KNICKS
5,Tim Hardaway,SG,6-6,205,"March 16, 1992",1,University of Michigan,NEW YORK KNICKS
0,Shane Larkin,PG,5-11,175,"October 2, 1992",1,University of Miami,NEW YORK KNICKS
11,Ricky Ledo,SG,6-7,195,"September 10, 1992",1,,NEW YORK KNICKS
9,Pablo Prigioni,PG,6-3,185,"May 17, 1977",2,,NEW YORK KNICKS
21,Iman Shumpert,SG,6-5,215,"June 26, 1990",3,Georgia Institute of Technology,NEW YORK KNICKS
1,Alexey Shved,SG,6-6,190,"December 16, 1988",2,,NEW YORK KNICKS
8,J.R. Smith,SG,6-6,225,"September 9, 1985",10,,NEW YORK KNICKS
14,Jason Smith,C,7-0,240,"March 2, 1986",6,Colorado State University,NEW YORK KNICKS
1,Amar'e Stoudemire,PF,6-10,245,"November 16, 1982",12,,NEW YORK KNICKS
42,Lance Thomas,PF,6-8,240,"April 24, 1988",3,Duke University,NEW YORK KNICKS
6,Travis Wear,SF,6-10,230,"September 21, 1990",R,"University of North Carolina, University of California, Los Angeles",NEW YORK KNICKS
89,Lou Amundson,PF,6-9,220,"December 7, 1982",8,"University of Nevada, Las Vegas",CLEVELAND CAVALIERS
5,Will Cherry,PG,6-0,185,"February 8, 1991",R,University of Montana,CLEVELAND CAVALIERS
8,Matthew Dellavedova,SG,6-4,200,"September 8, 1990",1,Saint Mary's College of California,CLEVELAND CAVALIERS
12,Joe Harris,SG,6-6,218,"September 6, 1991",R,University of Virginia,CLEVELAND CAVALIERS
33,Brendan Haywood,C,7-0,268,"November 27, 1979",12,University of North Carolina,CLEVELAND CAVALIERS
2,Kyrie Irving,PG,6-3,193,"March 23, 1992",3,Duke University,CLEVELAND CAVALIERS
23,LeBron James,SF,6-8,250,"December 30, 1984",11,,CLEVELAND CAVALIERS
1,James Jones,SF,6-8,218,"October 4, 1980",11,University of Miami,CLEVELAND CAVALIERS
53,Alex Kirk,C,7-0,245,"November 14, 1991",R,University of New Mexico,CLEVELAND CAVALIERS
0,Kevin Love,PF,6-10,251,"September 7, 1988",6,"University of California, Los Angeles",CLEVELAND CAVALIERS
31,Shawn Marion,SF,6-7,220,"May 7, 1978",15,"University of Nevada, Las Vegas",CLEVELAND CAVALIERS
18,Mike Miller,SF,6-8,218,"February 19, 1980",14,University of Florida,CLEVELAND CAVALIERS
20,Timofey Mozgov,C,7-1,275,"July 16, 1986",4,,CLEVELAND CAVALIERS
3,Kendrick Perkins,C,6-10,270,"November 10, 1984",11,,CLEVELAND CAVALIERS
21,A.J. Price,PG,6-2,181,"October 7, 1986",5,University of Connecticut,CLEVELAND CAVALIERS
4,Iman Shumpert,SG,6-5,215,"June 26, 1990",3,Georgia Institute of Technology,CLEVELAND CAVALIERS
5,J.R. Smith,SG,6-6,225,"September 9, 1985",10,,CLEVELAND CAVALIERS
13,Tristan Thompson,PF,6-10,238,"March 13, 1991",3,University of Texas at Austin,CLEVELAND CAVALIERS
17,Anderson Varejao,C,6-10,273,"September 28, 1982",10,,CLEVELAND CAVALIERS
3,Dion Waiters,SG,6-4,215,"December 10, 1991",2,Syracuse University,CLEVELAND CAVALIERS
41,Cameron Bairstow,PF,6-9,250,"December 7, 1990",R,University of New Mexico,CHICAGO BULLS
0,Aaron Brooks,PG,6-0,161,"January 14, 1985",6,University of Oregon,CHICAGO BULLS
21,Jimmy Butler,SG,6-8,232,"September 14, 1989",3,Marquette University,CHICAGO BULLS
34,Mike Dunleavy,SF,6-9,230,"September 15, 1980",12,Duke University,CHICAGO BULLS
16,Pau Gasol,PF,7-0,250,"July 6, 1980",13,,CHICAGO BULLS
22,Taj Gibson,PF,6-9,232,"June 24, 1985",5,University of Southern California,CHICAGO BULLS
12,Kirk Hinrich,SG,6-4,190,"January 2, 1981",11,University of Kansas,CHICAGO BULLS
3,Doug McDermott,SF,6-8,225,"January 3, 1992",R,Creighton University,CHICAGO BULLS
44,Nikola Mirotic,PF,6-10,250,"February 11, 1991",R,,CHICAGO BULLS
48,Nazr Mohammed,C,6-10,221,"September 5, 1977",16,University of Kentucky,CHICAGO BULLS
55,E'Twaun Moore,SG,6-4,191,"February 25, 1989",3,Purdue University,CHICAGO BULLS
13,Joakim Noah,C,6-11,230,"February 25, 1985",7,University of Florida,CHICAGO BULLS
1,Derrick Rose,PG,6-3,200,"October 4, 1988",5,University of Memphis,CHICAGO BULLS
20,Tony Snell,SF,6-7,213,"November 10, 1991",1,University of New Mexico,CHICAGO BULLS
34,Giannis Antetokounmpo,SG,6-11,242,"December 6, 1994",1,,MILWAUKEE BUCKS
19,Jerryd Bayless,PG,6-3,200,"August 20, 1988",6,University of Arizona,MILWAUKEE BUCKS
5,Michael Carter-Williams,PG,6-6,190,"October 10, 1991",1,Syracuse University,MILWAUKEE BUCKS
9,Jared Dudley,SG,6-7,237,"July 10, 1985",7,Boston College,MILWAUKEE BUCKS
11,Tyler Ennis,PG,6-3,194,"August 24, 1994",R,Syracuse University,MILWAUKEE BUCKS
13,Jorge Gutierrez,PG,6-3,191,"December 27, 1988",1,University of California,MILWAUKEE BUCKS
31,John Henson,C,6-11,219,"December 28, 1990",2,University of North Carolina,MILWAUKEE BUCKS
7,Ersan Ilyasova,PF,6-10,235,"May 15, 1987",6,,MILWAUKEE BUCKS
23,Chris Johnson,SF,6-6,206,"April 29, 1990",2,University of Dayton,MILWAUKEE BUCKS
11,Brandon Knight,PG,6-3,195,"December 2, 1991",3,University of Kentucky,MILWAUKEE BUCKS
5,Kendall Marshall,PG,6-4,200,"August 19, 1991",2,University of North Carolina,MILWAUKEE BUCKS
6,Kenyon Martin,PF,6-9,234,"December 30, 1977",14,University of Cincinnati,MILWAUKEE BUCKS
00,O.J. Mayo,SG,6-5,210,"November 5, 1987",6,University of Southern California,MILWAUKEE BUCKS
22,Khris Middleton,SF,6-8,222,"August 12, 1991",2,Texas A&M University,MILWAUKEE BUCKS
3,Johnny O'Bryant,PF,6-9,257,"June 1, 1993",R,Louisiana State University,MILWAUKEE BUCKS
27,Zaza Pachulia,C,6-11,270,"February 10, 1984",11,,MILWAUKEE BUCKS
12,Jabari Parker,PF,6-8,245,"March 15, 1995",R,Duke University,MILWAUKEE BUCKS
21,Miles Plumlee,C,6-11,249,"September 1, 1988",2,Duke University,MILWAUKEE BUCKS
8,Larry Sanders,C,6-11,235,"November 21, 1988",4,Virginia Commonwealth University,MILWAUKEE BUCKS
6,Nate Wolters,PG,6-4,190,"May 15, 1991",1,South Dakota State University,MILWAUKEE BUCKS
5,Lavoy Allen,C,6-9,260,"February 4, 1989",3,Temple University,INDIANA PACERS
22,Chris Copeland,SF,6-9,239,"March 17, 1984",2,University of Colorado,INDIANA PACERS
13,Paul George,SF,6-9,220,"May 2, 1990",4,"California State University, Fresno",INDIANA PACERS
55,Roy Hibbert,C,7-2,270,"December 11, 1986",6,Georgetown University,INDIANA PACERS
3,George Hill,PG,6-3,188,"May 4, 1986",6,Indiana University-Purdue University Indianapolis,INDIANA PACERS
44,Solomon Hill,SF,6-7,225,"March 18, 1991",1,University of Arizona,INDIANA PACERS
28,Ian Mahinmi,C,6-11,262,"November 5, 1986",6,,INDIANA PACERS
0,C.J. Miles,SG,6-6,220,"March 18, 1987",9,,INDIANA PACERS
12,A.J. Price,PG,6-2,181,"October 7, 1986",5,University of Connecticut,INDIANA PACERS
9,Damjan Rudez,SF,6-10,228,"June 17, 1986",R,,INDIANA PACERS
4,Luis Scola,PF,6-9,240,"April 30, 1980",7,,INDIANA PACERS
15,Donald Sloan,PG,6-3,205,"January 15, 1988",3,Texas A&M University,INDIANA PACERS
2,Rodney Stuckey,PG,6-5,210,"April 21, 1986",7,Eastern Washington University,INDIANA PACERS
32,C.J. Watson,PG,6-2,175,"April 17, 1984",7,University of Tennessee,INDIANA PACERS
21,David West,PF,6-9,250,"August 29, 1980",11,Xavier University,INDIANA PACERS
42,Shayne Whittington,PF,6-11,250,"March 27, 1991",R,Western Michigan University,INDIANA PACERS
50,Joel Anthony,C,6-9,245,"August 9, 1982",7,"University of Nevada, Las Vegas",DETROIT PISTONS
14,D.J. Augustin,PG,6-0,183,"November 10, 1987",6,University of Texas at Austin,DETROIT PISTONS
31,Caron Butler,SF,6-7,228,"March 13, 1980",12,University of Connecticut,DETROIT PISTONS
5,Kentavious Caldwell-Pope,SG,6-5,205,"February 18, 1993",1,University of Georgia,DETROIT PISTONS
13,Luigi Datome,SF,6-8,215,"November 27, 1987",1,,DETROIT PISTONS
8,Spencer Dinwiddie,PG,6-6,210,"April 6, 1993",R,University of Colorado,DETROIT PISTONS
0,Andre Drummond,C,6-11,279,"August 10, 1993",2,University of Connecticut,DETROIT PISTONS
1,Reggie Jackson,PG,6-3,208,"April 16, 1990",3,Boston College,DETROIT PISTONS
7,Brandon Jennings,PG,6-1,170,"September 23, 1989",5,,DETROIT PISTONS
33,Jonas Jerebko,PF,6-10,231,"March 2, 1987",4,,DETROIT PISTONS
9,John Lucas III,PG,5-11,166,"November 21, 1982",6,"Baylor University, Oklahoma State University",DETROIT PISTONS
35,Cartier Martin,SF,6-7,220,"November 20, 1984",6,Kansas State University,DETROIT PISTONS
20,Jodie Meeks,SG,6-4,210,"August 21, 1987",5,University of Kentucky,DETROIT PISTONS
20,Quincy Miller,PF,6-9,210,"November 18, 1992",2,Baylor University,DETROIT PISTONS
10,Greg Monroe,PF,6-11,265,"June 4, 1990",4,Georgetown University,DETROIT PISTONS
22,Tayshaun Prince,SF,6-9,212,"February 28, 1980",12,University of Kentucky,DETROIT PISTONS
25,Kyle Singler,SF,6-8,228,"May 4, 1988",2,Duke University,DETROIT PISTONS
6,Josh Smith,PF,6-9,225,"December 5, 1985",10,,DETROIT PISTONS
43,Anthony Tolliver,PF,6-8,250,"June 1, 1985",6,Creighton University,DETROIT PISTONS
3,Shawne Williams,SF,6-9,225,"February 16, 1986",6,University of Memphis,DETROIT PISTONS
6,Pero Antic,C,6-11,260,"July 29, 1982",1,,ATLANTA HAWKS
24,Kent Bazemore,SG,6-5,201,"July 1, 1989",2,Old Dominion University,ATLANTA HAWKS
7,Elton Brand,C,6-8,275,"March 11, 1979",15,Duke University,ATLANTA HAWKS
5,DeMarre Carroll,SF,6-8,215,"July 27, 1986",5,"Vanderbilt University, University of Missouri",ATLANTA HAWKS
3,Austin Daye,SF,6-11,220,"June 5, 1988",5,Gonzaga University,ATLANTA HAWKS
15,Al Horford,C,6-10,245,"June 3, 1986",7,University of Florida,ATLANTA HAWKS
12,John Jenkins,SG,6-4,215,"March 6, 1991",2,Vanderbilt University,ATLANTA HAWKS
26,Kyle Korver,SG,6-7,212,"March 17, 1981",11,Creighton University,ATLANTA HAWKS
8,Shelvin Mack,PG,6-3,203,"April 22, 1990",3,Butler University,ATLANTA HAWKS
4,Paul Millsap,PF,6-8,246,"February 10, 1985",8,Louisiana Tech University,ATLANTA HAWKS
31,Mike Muscala,PF,6-11,240,"July 1, 1991",1,Bucknell University,ATLANTA HAWKS
33,Adreian Payne,PF,6-10,237,"February 19, 1991",R,Michigan State University,ATLANTA HAWKS
17,Dennis Schroder,PG,6-1,172,"September 15, 1993",1,,ATLANTA HAWKS
32,Mike Scott,PF,6-8,237,"July 16, 1988",2,University of Virginia,ATLANTA HAWKS
25,Thabo Sefolosha,SF,6-7,220,"May 2, 1984",8,,ATLANTA HAWKS
0,Jeff Teague,PG,6-2,195,"June 10, 1988",5,Wake Forest University,ATLANTA HAWKS
3,Bradley Beal,SG,6-5,207,"June 28, 1993",2,University of Florida,WASHINGTON WIZARDS
45,DeJuan Blair,PF,6-7,270,"April 22, 1989",5,University of Pittsburgh,WASHINGTON WIZARDS
8,Rasual Butler,SF,6-7,215,"May 23, 1979",11,La Salle University,WASHINGTON WIZARDS
1,Will Bynum,SG,6-0,185,"January 4, 1983",7,"University of Arizona, Georgia Institute of Technology",WASHINGTON WIZARDS
90,Drew Gooden,PF,6-10,250,"September 24, 1981",12,University of Kansas,WASHINGTON WIZARDS
4,Marcin Gortat,C,6-11,240,"February 17, 1984",7,,WASHINGTON WIZARDS
42,Nene Hilario,PF,6-11,250,"September 13, 1982",12,,WASHINGTON WIZARDS
43,Kris Humphries,PF,6-9,235,"February 6, 1985",10,University of Minnesota,WASHINGTON WIZARDS
24,Andre Miller,PG,6-3,200,"March 19, 1976",15,University of Utah,WASHINGTON WIZARDS
1,Toure' Murry,SG,6-5,195,"November 8, 1989",1,Wichita State University,WASHINGTON WIZARDS
34,Paul Pierce,SF,6-7,235,"October 13, 1977",16,University of Kansas,WASHINGTON WIZARDS
22,Otto Porter,SF,6-8,198,"June 3, 1993",1,Georgetown University,WASHINGTON WIZARDS
14,Glen Rice,SG,6-6,206,"January 1, 1991",1,Georgia Institute of Technology,WASHINGTON WIZARDS
13,Kevin Seraphin,C,6-9,285,"December 7, 1989",4,,WASHINGTON WIZARDS
7,Ramon Sessions,PG,6-3,190,"April 11, 1986",7,"University of Nevada, Reno",WASHINGTON WIZARDS
17,Garrett Temple,SG,6-6,195,"May 8, 1986",4,Louisiana State University,WASHINGTON WIZARDS
2,John Wall,PG,6-4,210,"September 6, 1990",4,University of Kentucky,WASHINGTON WIZARDS
9,Martell Webster,SF,6-7,230,"December 4, 1986",9,,WASHINGTON WIZARDS
11,Chris Andersen,C,6-10,245,"July 7, 1978",12,Blinn College,MIAMI HEAT
30,Michael Beasley,PF,6-9,235,"January 9, 1989",6,Kansas State University,MIAMI HEAT
1,Chris Bosh,C,6-11,235,"March 24, 1984",11,Georgia Institute of Technology,MIAMI HEAT
26,Shannon Brown,SG,6-4,205,"November 29, 1985",8,Michigan State University,MIAMI HEAT
15,Mario Chalmers,PG,6-2,190,"May 19, 1986",6,University of Kansas,MIAMI HEAT
30,Norris Cole,PG,6-2,175,"October 13, 1988",3,Cleveland State University,MIAMI HEAT
24,Andre Dawkins,SG,6-5,215,"September 19, 1991",R,Duke University,MIAMI HEAT
9,Luol Deng,SF,6-9,237,"April 16, 1985",10,Duke University,MIAMI HEAT
7,Goran Dragic,PG,6-3,190,"May 6, 1986",6,,MIAMI HEAT
12,Zoran Dragic,SG,6-5,200,"June 22, 1989",R,,MIAMI HEAT
32,James Ennis,SF,6-7,210,"July 1, 1990",R,"California State University, Long Beach",MIAMI HEAT
22,Danny Granger,SF,6-9,222,"April 20, 1983",9,"Bradley University, University of New Mexico",MIAMI HEAT
7,Justin Hamilton,C,7-0,260,"April 1, 1990",1,"Iowa State University, Louisiana State University",MIAMI HEAT
40,Udonis Haslem,PF,6-8,235,"June 9, 1980",11,University of Florida,MIAMI HEAT
8,Tyler Johnson,SG,6-4,190,"May 7, 1992",R,"California State University, Fresno",MIAMI HEAT
4,Josh McRoberts,PF,6-10,240,"February 28, 1987",7,Duke University,MIAMI HEAT
13,Shabazz Napier,PG,6-1,180,"July 14, 1991",R,University of Connecticut,MIAMI HEAT
3,Dwyane Wade,SG,6-4,220,"January 17, 1982",11,Marquette University,MIAMI HEAT
5,Henry Walker,SF,6-6,220,"October 9, 1987",4,Kansas State University,MIAMI HEAT
21,Hassan Whiteside,C,7-0,265,"June 13, 1989",2,Marshall University,MIAMI HEAT
43,Shawne Williams,SF,6-9,225,"February 16, 1986",6,University of Memphis,MIAMI HEAT
8,Bismack Biyombo,C,6-9,255,"August 28, 1992",3,,CHARLOTTE HORNETS
30,Troy Daniels,SG,6-4,205,"July 15, 1991",1,Virginia Commonwealth University,CHARLOTTE HORNETS
19,P.J. Hairston,SG,6-6,230,"December 24, 1992",R,University of North Carolina,CHARLOTTE HORNETS
9,Gerald Henderson,SG,6-5,215,"December 9, 1987",5,Duke University,CHARLOTTE HORNETS
25,Al Jefferson,C,6-10,289,"January 4, 1985",10,,CHARLOTTE HORNETS
14,Michael Kidd-Gilchrist,SF,6-7,232,"September 26, 1993",2,University of Kentucky,CHARLOTTE HORNETS
54,Jason Maxiell,PF,6-7,260,"February 18, 1983",9,University of Cincinnati,CHARLOTTE HORNETS
12,Gary Neal,SG,6-4,210,"October 3, 1984",4,"La Salle University, Towson University",CHARLOTTE HORNETS
